,t,wild type,rsks-1,daf-2,daf-2 rsks-1,daf-16; daf-2 rsks-1
165,41.4572864321608,0.0019964934967207767,0.0019964934967207767,0.0020448278448274974,0.0020462380338016487,0.001996493496720734
166,41.70854271356784,0.0017000867011887097,0.0017000867011887097,0.001742639054724449,0.0017438810410752286,0.0017000867011886644
167,41.95979899497487,0.0014417778004128733,0.0014417778004128733,0.0014790852952031356,0.0014801746433907197,0.0014417778004128337
168,42.211055276381906,0.0012175996263979092,0.0012175996263979092,0.0012501704464325635,0.0012511218887925073,0.0012175996263978726
169,42.462311557788944,0.0010238663034997566,0.0010238663034997566,0.0010521786311237578,0.0010530060367554509,0.001023866303499732
170,42.713567839195974,0.0008571701749977326,0.0008571701749977326,0.0008816715087279037,0.0008823878629987299,0.0008571701749977129
171,42.96482412060301,0.0007143765441058286,0.0007143765441058286,0.0007354833699636884,0.0007361007642344354,0.0007143765441058108
172,43.21608040201005,0.0005926164351604694,0.0005926164351604694,0.0006107142325090884,0.0006112438635442287,0.0005926164351604541
173,43.46733668341708,0.000489277598963907,0.000489277598963907,0.0005047211574861664,0.0005051733358857728,0.0004892775989638944
174,43.71859296482412,0.00040199399965347714,0.00040199399965347714,0.00041510802039616,0.00041549218727805607,0.00040199399965346424
175,43.96984924623115,0.00032863402885409144,0.00032863402885409144,0.0003397139792553122,0.00034003873032770703,0.0003286340288540804
176,44.22110552763819,0.00026728769623527495,0.00026728769623527495,0.0002766008867993202,0.0002768740028975425,0.00026728769623526546
177,44.472361809045225,0.0002162530440479019,0.0002162530440479019,0.00022403989285719092,0.00022426837597386,0.00021625304404789423
178,44.723618090452256,0.00017402202700059864,0.00017402202700059864,0.00018049747756229153,0.00018068759137843842,0.00017402202700059216
179,44.97487437185929,0.00013926608831184463,0.00013926608831184463,0.0001446211463072001,0.00014477846023212355,0.00013926608831183945
180,45.226130653266324,0.00011082164840650202,0.00011082164840650202,0.00011522500370379771,0.00011535443945248966,0.00011082164840649769
181,45.47738693467336,8.767570506853393e-05,8.767570506853393e-05,9.127540681510285e-05,9.13812865924239e-05,8.767570506853114e-05
182,45.7286432160804,6.895172353701707e-05,6.895172353701707e-05,7.187687818555e-05,7.196297360364135e-05,6.895172353701437e-05
183,45.97989949748743,5.389597270720763e-05,5.389597270720763e-05,5.6258437365262675e-05,5.6328018292478636e-05,5.389597270720543e-05
184,46.23115577889447,4.186443996189631e-05,4.186443996189631e-05,4.3760486380547425e-05,4.381636900351851e-05,4.186443996189445e-05
185,46.482412060301506,3.2310432897508083e-05,3.2310432897508083e-05,3.382236062832372e-05,3.3866954100641365e-05,3.23104328975067e-05
186,46.73366834170854,2.477295198646542e-05,2.477295198646542e-05,2.5970632626467695e-05,2.6005983774670057e-05,2.477295198646432e-05
187,46.984924623115575,1.886589464763898e-05,1.886589464763898e-05,1.9808232552464855e-05,1.9836068209541806e-05,1.886589464763811e-05
188,47.23618090452261,1.4268128830557296e-05,1.4268128830557296e-05,1.5004427105444125e-05,1.5026193740917965e-05,1.4268128830556611e-05
189,47.48743718592964,1.0714453526367158e-05,1.0714453526367158e-05,1.128567741056489e-05,1.1302577821756808e-05,1.0714453526366624e-05
190,47.73869346733668,7.987444977756671e-06,7.987444977756671e-06,8.427377840239591e-06,8.44040475920009e-06,7.987444977756275e-06
191,47.98994974874371,5.910171051211308e-06,5.910171051211308e-06,6.24646104784862e-06,6.256427600699306e-06,5.910171051210993e-06
192,48.24120603015075,4.339742437457583e-06,4.339742437457583e-06,4.594840391249172e-06,4.6024074198408234e-06,4.339742437457352e-06
193,48.49246231155779,3.1616581404816686e-06,3.1616581404816686e-06,3.353649362302876e-06,3.3593496810983285e-06,3.1616581404814945e-06
194,48.74371859296482,2.2848940901642175e-06,2.2848940901642175e-06,2.4282286388088125e-06,2.4324883521689455e-06,2.2848940901640875e-06
195,48.994974874371856,1.637677573294423e-06,1.637677573294423e-06,1.7438048567021227e-06,1.7469619031374882e-06,1.637677573294333e-06
196,49.24623115577889,1.1638863565514306e-06,1.1638863565514306e-06,1.2418010108499084e-06,1.2441211315504352e-06,1.1638863565513624e-06
197,49.497487437185924,8.200096503147105e-07,8.200096503147105e-07,8.767163213343911e-07,8.784066710005566e-07,8.200096503146624e-07
198,49.74874371859296,5.726081698131093e-07,5.726081698131093e-07,6.135131941691821e-07,6.147338237066497e-07,5.726081698130747e-07
199,50.0,3.962122001463431e-07,3.962122001463431e-07,4.2545027795524536e-07,4.2632372204466577e-07,3.9621220014631283e-07
